name,pid,year,mlb_yr,age,role,G,GS,IP,ERA,WHIP,K,BB,HR,K_per_9,BB_per_9,HR_per_9,ER
Brett Myers,408206,2012,11,31,RP,35,0,30.67,3.52,1.34,20,6,4,5.87,1.761,1.174,12
Brett Myers,408206,2012,11,31,RP,35,0,34.67,3.12,1.13,21,9,4,5.452,2.337,1.038,12
Brett Myers,408206,2012,11,31,RP,70,0,65.33,3.31,1.22,41,15,8,5.648,2.066,1.102,24
Brett Myers,408206,2013,12,32,SP,4,3,21.33,8.02,1.59,12,5,10,5.062,2.109,4.219,19
John Lackey,407793,2002,1,23,SP,18,18,108.33,3.66,1.35,69,33,10,5.732,2.742,0.831,44
John Lackey,407793,2003,2,24,SP,33,33,204.0,4.63,1.42,151,66,31,6.662,2.912,1.368,105
John Lackey,407793,2004,3,25,SP,33,32,198.33,4.67,1.39,144,60,22,6.534,2.723,0.998,103
John Lackey,407793,2005,4,26,SP,33,33,209.0,3.44,1.33,199,71,13,8.569,3.057,0.56,80
John Lackey,407793,2006,5,27,SP,33,33,217.67,3.56,1.26,190,72,14,7.856,2.977,0.579,86
John Lackey,407793,2007,6,28,SP,33,33,224.0,3.01,1.21,179,52,18,7.192,2.089,0.723,75
John Lackey,407793,2008,7,29,SP,24,24,163.33,3.75,1.23,130,40,26,7.163,2.204,1.433,68
John Lackey,407793,2009,8,30,SP,27,27,176.33,3.83,1.27,139,47,17,7.095,2.399,0.868,75
John Lackey,407793,2010,9,31,SP,33,33,215.0,4.4,1.42,156,72,18,6.53,3.014,0.753,105
John Lackey,407793,2011,10,32,SP,28,28,160.0,6.41,1.62,108,56,20,6.075,3.15,1.125,114
John Lackey,407793,2013,12,34,SP,29,29,189.33,3.52,1.16,161,40,26,7.653,1.901,1.236,74
John Lackey,407793,2014,13,35,SP,21,21,137.33,3.6,1.23,116,32,15,7.602,2.097,0.983,55
John Lackey,407793,2014,13,35,SP,10,10,60.67,4.3,1.38,48,15,9,7.121,2.225,1.335,29
John Lackey,407793,2014,13,35,SP,31,31,198.0,3.82,1.28,164,47,24,7.455,2.136,1.091,84
John Lackey,407793,2015,14,36,SP,33,33,218.0,2.77,1.21,175,53,21,7.225,2.188,0.867,67
John Lackey,407793,2016,15,37,SP,29,29,188.33,3.35,1.06,180,53,23,8.602,2.533,1.099,70
John Lackey,407793,2017,16,38,SP,31,30,170.67,4.59,1.28,149,53,36,7.857,2.795,1.898,87
Danny Graves,115056,1996,1,22,RP,15,0,29.67,4.55,1.31,22,10,2,6.674,3.034,0.607,15
Danny Graves,115056,1997,2,23,RP,5,0,11.33,4.76,2.12,4,9,2,3.176,7.147,1.588,6
Danny Graves,115056,1997,2,23,RP,10,0,14.67,6.14,2.52,7,11,0,4.295,6.75,0.0,10
Danny Graves,115056,1997,2,23,RP,15,0,26.0,5.54,2.35,11,20,2,3.808,6.923,0.692,16
Danny Graves,115056,1998,3,24,RP,62,0,81.33,3.32,1.28,44,28,6,4.869,3.098,0.664,30
Danny Graves,115056,1999,4,25,RP,75,0,111.0,3.08,1.25,69,49,10,5.595,3.973,0.811,38
Danny Graves,115056,2000,5,26,RP,66,0,91.33,2.56,1.35,53,42,8,5.223,4.139,0.788,26
Danny Graves,115056,2001,6,27,RP,66,0,80.33,4.15,1.26,49,18,7,5.49,2.017,0.784,37
Danny Graves,115056,2002,7,28,RP,68,4,98.67,3.19,1.26,58,25,7,5.291,2.28,0.639,35
Danny Graves,115056,2003,8,29,SP,30,26,169.0,5.33,1.45,60,41,30,3.195,2.183,1.598,100
Danny Graves,115056,2004,9,30,RP,68,0,68.33,3.95,1.32,40,13,12,5.268,1.712,1.58,30
Danny Graves,115056,2005,10,31,RP,20,0,18.33,7.36,2.29,8,12,4,3.927,5.891,1.964,15
Danny Graves,115056,2005,10,31,RP,20,0,20.33,5.75,1.82,12,8,5,5.311,3.541,2.213,13
Danny Graves,115056,2005,10,31,RP,40,0,38.67,6.52,2.04,20,20,9,4.655,4.655,2.095,28
Danny Graves,115056,2006,11,32,RP,13,0,14.0,5.79,1.64,3,5,3,1.929,3.214,1.929,9
Jeremy Bonderman,425827,2003,1,20,SP,33,28,162.0,5.56,1.55,108,58,23,6.0,3.222,1.278,100
Jeremy Bonderman,425827,2004,2,21,SP,33,32,184.0,4.89,1.31,168,73,24,8.217,3.571,1.174,100
Jeremy Bonderman,425827,2005,3,22,SP,29,29,189.0,4.57,1.35,145,57,21,6.905,2.714,1.0,96
Jeremy Bonderman,425827,2006,4,23,SP,34,34,214.0,4.08,1.3,202,64,18,8.495,2.692,0.757,97
Jeremy Bonderman,425827,2007,5,24,SP,28,28,174.33,5.01,1.38,145,48,23,7.486,2.478,1.187,97
Jeremy Bonderman,425827,2008,6,25,SP,12,12,71.33,4.29,1.56,44,36,9,5.551,4.542,1.136,34
Jeremy Bonderman,425827,2009,7,26,RP,8,1,10.33,8.71,2.32,5,8,4,4.355,6.968,3.484,10
Jeremy Bonderman,425827,2010,8,27,SP,30,29,171.0,5.53,1.44,112,60,25,5.895,3.158,1.316,105
Jeremy Bonderman,425827,2013,11,30,SP,7,7,38.33,4.93,1.49,16,17,4,3.757,3.991,0.939,21
Jeremy Bonderman,425827,2013,11,30,RP,11,0,16.67,6.48,1.68,16,10,3,8.64,5.4,1.62,12
Jeremy Bonderman,425827,2013,11,30,RP,18,7,55.0,5.4,1.55,32,27,7,5.236,4.418,1.145,33
Johan Santana,276371,2000,1,21,RP,30,5,86.0,6.49,1.81,64,54,11,6.698,5.651,1.151,62
Johan Santana,276371,2001,2,22,RP,15,4,43.67,4.74,1.51,28,16,6,5.771,3.298,1.237,23
Johan Santana,276371,2002,3,23,SP,27,14,108.33,2.99,1.23,137,49,7,11.382,4.071,0.582,36
Johan Santana,276371,2003,4,24,RP,45,18,158.33,3.07,1.1,169,47,17,9.606,2.672,0.966,54
Johan Santana,276371,2004,5,25,SP,34,34,228.0,2.61,0.92,265,54,24,10.461,2.132,0.947,66
Johan Santana,276371,2005,6,26,SP,33,33,231.67,2.87,0.97,238,45,22,9.246,1.748,0.855,74
Johan Santana,276371,2006,7,27,SP,34,34,233.67,2.77,1.0,245,47,24,9.437,1.81,0.924,72
Johan Santana,276371,2007,8,28,SP,33,33,219.0,3.33,1.07,235,52,33,9.658,2.137,1.356,81
Johan Santana,276371,2008,9,29,SP,34,34,234.33,2.53,1.15,206,63,23,7.912,2.42,0.883,66
Johan Santana,276371,2009,10,30,SP,25,25,166.67,3.13,1.21,146,46,20,7.884,2.484,1.08,58
Johan Santana,276371,2010,11,31,SP,29,29,199.0,2.98,1.18,144,55,16,6.513,2.487,0.724,66
Johan Santana,276371,2012,13,33,SP,21,21,117.0,4.85,1.33,111,39,17,8.538,3.0,1.308,63
Jake Westbrook,150414,2001,2,23,RP,23,6,64.67,5.85,1.56,48,22,6,6.68,3.062,0.835,42
Jake Westbrook,150414,2002,3,24,RP,11,4,41.67,5.83,1.49,20,12,6,4.32,2.592,1.296,27
Jake Westbrook,150414,2003,4,25,SP,34,22,133.0,4.33,1.49,58,56,9,3.925,3.789,0.609,64
Jake Westbrook,150414,2004,5,26,SP,33,30,215.67,3.38,1.25,116,61,19,4.841,2.546,0.793,81
Jake Westbrook,150414,2005,6,27,SP,34,34,210.67,4.49,1.3,119,56,19,5.084,2.392,0.812,105
Jake Westbrook,150414,2006,7,28,SP,32,32,211.33,4.17,1.43,109,55,15,4.642,2.342,0.639,98
Jake Westbrook,150414,2007,8,29,SP,25,25,152.0,4.32,1.41,93,55,13,5.507,3.257,0.77,73
Jake Westbrook,150414,2008,9,30,SP,5,5,34.67,3.12,1.15,19,7,5,4.933,1.817,1.298,12
Jake Westbrook,150414,2010,11,32,SP,21,21,127.67,4.65,1.39,73,44,15,5.146,3.102,1.057,66
Jake Westbrook,150414,2010,11,32,SP,12,12,75.0,3.48,1.25,55,24,5,6.6,2.88,0.6,29
Jake Westbrook,150414,2010,11,32,SP,33,33,202.67,4.22,1.34,128,68,20,5.684,3.02,0.888,95
Jake Westbrook,150414,2011,12,33,SP,33,33,183.33,4.66,1.53,104,73,16,5.105,3.584,0.785,95
Jake Westbrook,150414,2012,13,34,SP,28,28,174.67,3.97,1.39,106,52,12,5.462,2.679,0.618,77
Jake Westbrook,150414,2013,14,35,SP,21,19,116.67,4.63,1.56,44,50,7,3.394,3.857,0.54,60
Jason Marquis,150302,2000,1,21,RP,15,0,23.33,5.01,1.5,17,12,4,6.557,4.629,1.543,13
Jason Marquis,150302,2001,2,22,RP,38,16,129.33,3.48,1.33,98,59,14,6.82,4.106,0.974,50
Jason Marquis,150302,2002,3,23,SP,22,22,114.33,5.04,1.54,84,49,19,6.612,3.857,1.496,64
Jason Marquis,150302,2003,4,24,RP,21,2,40.67,5.53,1.5,19,18,3,4.205,3.984,0.664,25
Jason Marquis,150302,2004,5,25,SP,32,32,201.33,3.71,1.42,138,70,26,6.169,3.129,1.162,83
Jason Marquis,150302,2005,6,26,SP,33,32,207.0,4.13,1.33,100,69,29,4.348,3.0,1.261,95
Jason Marquis,150302,2006,7,27,SP,33,33,194.33,6.02,1.52,96,75,35,4.446,3.473,1.621,130
Jason Marquis,150302,2007,8,28,SP,34,33,191.67,4.6,1.39,109,76,22,5.118,3.569,1.033,98
Jason Marquis,150302,2008,9,29,SP,29,28,167.0,4.53,1.45,91,70,15,4.904,3.772,0.808,84
Jason Marquis,150302,2009,10,30,SP,33,33,216.0,4.04,1.38,115,80,15,4.792,3.333,0.625,97
Jason Marquis,150302,2010,11,31,SP,13,13,58.67,6.6,1.7,31,24,9,4.756,3.682,1.381,43
Jason Marquis,150302,2011,12,32,SP,20,20,120.67,3.95,1.42,71,39,8,5.296,2.909,0.597,53
Jason Marquis,150302,2011,12,32,SP,3,3,11.33,9.53,2.29,5,4,3,3.971,3.176,2.382,12
Jason Marquis,150302,2011,12,32,SP,23,23,132.0,4.43,1.49,76,43,11,5.182,2.932,0.75,65
Jason Marquis,150302,2012,13,33,SP,7,7,34.0,8.47,1.94,12,14,9,3.176,3.706,2.382,32
Jason Marquis,150302,2012,13,33,SP,15,15,93.67,4.04,1.3,79,28,14,7.591,2.69,1.345,42
Jason Marquis,150302,2012,13,33,SP,22,22,127.67,5.22,1.47,91,42,23,6.415,2.961,1.621,74
Jason Marquis,150302,2013,14,34,SP,20,20,117.67,4.05,1.52,72,68,18,5.507,5.201,1.377,53
Jason Marquis,150302,2015,16,36,SP,9,9,47.33,6.46,1.65,37,14,10,7.035,2.662,1.901,34
Bronson Arroyo,276520,2000,1,23,SP,20,12,71.67,6.4,1.73,50,36,10,6.279,4.521,1.256,51
Bronson Arroyo,276520,2001,2,24,SP,24,13,88.33,5.09,1.51,39,34,12,3.974,3.464,1.223,50
Bronson Arroyo,276520,2002,3,25,RP,9,4,27.0,4.0,1.67,22,15,1,7.333,5.0,0.333,12
Bronson Arroyo,276520,2003,4,26,RP,6,0,17.33,2.08,0.81,14,4,0,7.269,2.077,0.0,4
Bronson Arroyo,276520,2004,5,27,SP,32,29,178.67,4.03,1.22,142,47,17,7.153,2.368,0.856,80
Bronson Arroyo,276520,2005,6,28,SP,35,32,205.33,4.51,1.3,100,54,22,4.383,2.367,0.964,103
Bronson Arroyo,276520,2006,7,29,SP,35,35,240.67,3.29,1.19,184,64,31,6.881,2.393,1.159,88
Bronson Arroyo,276520,2007,8,30,SP,34,34,210.67,4.23,1.4,156,63,28,6.665,2.691,1.196,99
Bronson Arroyo,276520,2008,9,31,SP,34,34,200.0,4.77,1.44,163,68,29,7.335,3.06,1.305,106
Bronson Arroyo,276520,2009,10,32,SP,33,33,220.33,3.84,1.27,127,65,31,5.188,2.655,1.266,94
Bronson Arroyo,276520,2010,11,33,SP,33,33,215.67,3.88,1.15,121,59,29,5.049,2.462,1.21,93
Bronson Arroyo,276520,2011,12,34,SP,32,32,199.0,5.07,1.37,108,45,46,4.884,2.035,2.08,112
Bronson Arroyo,276520,2012,13,35,SP,32,32,202.0,3.74,1.21,129,35,26,5.748,1.559,1.158,84
Bronson Arroyo,276520,2013,14,36,SP,32,32,202.0,3.79,1.15,124,34,32,5.525,1.515,1.426,85
Bronson Arroyo,276520,2014,15,37,SP,14,14,86.0,4.08,1.29,47,19,10,4.919,1.988,1.047,39
Bronson Arroyo,276520,2017,18,40,SP,14,14,71.0,7.35,1.59,45,19,23,5.704,2.408,2.915,58
Nate Robertson,425146,2003,2,25,SP,8,8,44.67,5.44,1.75,33,23,6,6.649,4.634,1.209,27
Nate Robertson,425146,2004,3,26,SP,34,32,196.67,4.9,1.4,155,66,30,7.093,3.02,1.373,107
Nate Robertson,425146,2005,4,27,SP,32,32,196.67,4.48,1.36,122,65,28,5.583,2.975,1.281,98
Nate Robertson,425146,2006,5,28,SP,32,32,208.67,3.84,1.31,137,67,29,5.909,2.89,1.251,89
Nate Robertson,425146,2007,6,29,SP,30,30,177.67,4.76,1.47,119,63,22,6.028,3.191,1.114,94
Nate Robertson,425146,2008,7,30,SP,32,28,168.67,6.35,1.66,108,62,26,5.763,3.308,1.387,119
Nate Robertson,425146,2009,8,31,RP,28,6,49.67,5.44,1.75,35,28,4,6.342,5.074,0.725,30
Nate Robertson,425146,2010,9,32,SP,19,18,100.33,5.47,1.5,61,40,11,5.472,3.588,0.987,61
Nate Robertson,425146,2010,9,32,SP,21,18,101.33,5.95,1.55,63,42,12,5.595,3.73,1.066,67
Cliff Lee,424324,2002,1,23,SP,2,2,10.33,1.74,1.35,6,8,0,5.226,6.968,0.0,2
Cliff Lee,424324,2003,2,24,SP,9,9,52.33,3.61,1.17,44,20,7,7.567,3.439,1.204,21
Cliff Lee,424324,2004,3,25,SP,33,33,179.0,5.43,1.5,161,81,30,8.095,4.073,1.508,108
Cliff Lee,424324,2005,4,26,SP,32,32,202.0,3.79,1.22,143,52,22,6.371,2.317,0.98,85
Cliff Lee,424324,2006,5,27,SP,33,33,200.67,4.4,1.41,129,58,29,5.786,2.601,1.301,98
Cliff Lee,424324,2007,6,28,SP,20,16,97.33,6.29,1.52,66,36,17,6.103,3.329,1.572,68
Cliff Lee,424324,2008,7,29,SP,31,31,223.33,2.54,1.11,170,34,12,6.851,1.37,0.484,63
Cliff Lee,424324,2009,8,30,SP,22,22,152.0,3.14,1.3,107,33,10,6.336,1.954,0.592,53
Cliff Lee,424324,2009,8,30,SP,12,12,79.67,3.39,1.13,74,10,7,8.36,1.13,0.791,30
Cliff Lee,424324,2009,8,30,SP,34,34,231.67,3.22,1.24,181,43,17,7.032,1.671,0.66,83
Cliff Lee,424324,2010,9,31,SP,13,13,103.67,2.34,0.95,89,6,5,7.727,0.521,0.434,27
Cliff Lee,424324,2010,9,31,SP,15,15,108.67,3.98,1.06,96,12,11,7.951,0.994,0.911,48
Cliff Lee,424324,2010,9,31,SP,28,28,212.33,3.18,1.0,185,18,16,7.841,0.763,0.678,75
Cliff Lee,424324,2011,10,32,SP,32,32,232.67,2.4,1.03,238,42,18,9.206,1.625,0.696,62
Cliff Lee,424324,2012,11,33,SP,30,30,211.0,3.16,1.11,207,28,26,8.829,1.194,1.109,74
Cliff Lee,424324,2013,12,34,SP,31,31,222.67,2.87,1.01,222,32,22,8.973,1.293,0.889,71
Cliff Lee,424324,2014,13,35,SP,13,13,81.33,3.65,1.38,72,12,7,7.967,1.328,0.775,33
Josh Beckett,277417,2001,1,21,SP,4,4,24.0,1.5,1.04,24,11,3,9.0,4.125,1.125,4
Josh Beckett,277417,2002,2,22,SP,23,21,107.67,4.1,1.27,113,44,13,9.446,3.678,1.087,49
Josh Beckett,277417,2003,3,23,SP,24,23,142.0,3.04,1.32,152,56,9,9.634,3.549,0.57,48
Josh Beckett,277417,2004,4,24,SP,26,26,156.67,3.79,1.22,152,54,16,8.732,3.102,0.919,66
Josh Beckett,277417,2005,5,25,SP,29,29,178.67,3.38,1.18,166,58,14,8.362,2.922,0.705,67
Josh Beckett,277417,2006,6,26,SP,33,33,204.67,5.01,1.29,158,74,36,6.948,3.254,1.583,114
Josh Beckett,277417,2007,7,27,SP,30,30,200.67,3.27,1.14,194,40,17,8.701,1.794,0.762,73
Josh Beckett,277417,2008,8,28,SP,27,27,174.33,4.03,1.19,172,34,18,8.88,1.755,0.929,78
Josh Beckett,277417,2009,9,29,SP,32,32,212.33,3.86,1.19,199,55,25,8.435,2.331,1.06,91
Josh Beckett,277417,2010,10,30,SP,21,21,127.67,5.78,1.54,116,45,20,8.178,3.172,1.41,82
Josh Beckett,277417,2011,11,31,SP,30,30,193.0,2.89,1.03,175,52,21,8.161,2.425,0.979,62
Josh Beckett,277417,2012,12,32,SP,21,21,127.33,5.23,1.33,94,38,16,6.644,2.686,1.131,74
Josh Beckett,277417,2012,12,32,SP,7,7,43.0,2.93,1.33,38,14,5,7.953,2.93,1.047,14
Josh Beckett,277417,2012,12,32,SP,28,28,170.33,4.65,1.33,132,52,21,6.975,2.748,1.11,88
Josh Beckett,277417,2013,13,33,SP,8,8,43.33,5.19,1.5,41,15,8,8.515,3.115,1.662,25
Josh Beckett,277417,2014,14,34,SP,20,20,115.67,2.88,1.17,107,39,17,8.326,3.035,1.323,37
Joe Blanton,430599,2005,2,24,SP,33,33,201.33,3.53,1.22,116,67,23,5.185,2.995,1.028,79
Joe Blanton,430599,2006,3,25,SP,32,31,194.33,4.82,1.54,107,58,17,4.955,2.686,0.787,104
Joe Blanton,430599,2007,4,26,SP,34,34,230.0,3.95,1.22,140,40,16,5.478,1.565,0.626,101
Joe Blanton,430599,2008,5,27,SP,20,20,127.0,4.96,1.42,62,35,12,4.394,2.48,0.85,70
Joe Blanton,430599,2008,5,27,SP,13,13,70.67,4.2,1.37,49,31,10,6.241,3.948,1.274,33
Joe Blanton,430599,2008,5,27,SP,33,33,197.67,4.69,1.4,111,66,22,5.054,3.005,1.002,103
Joe Blanton,430599,2009,6,28,SP,31,31,195.33,4.05,1.32,163,59,30,7.51,2.718,1.382,88
Joe Blanton,430599,2010,7,29,SP,29,28,175.67,4.82,1.42,134,43,27,6.865,2.203,1.383,94
Joe Blanton,430599,2011,8,30,SP,11,8,41.33,5.01,1.48,35,9,5,7.621,1.96,1.089,23
Joe Blanton,430599,2012,9,31,SP,21,20,133.33,4.59,1.19,115,18,22,7.762,1.215,1.485,68
Joe Blanton,430599,2012,9,31,SP,10,10,57.67,4.99,1.42,51,16,7,7.96,2.497,1.092,32
Joe Blanton,430599,2012,9,31,SP,31,30,191.0,4.71,1.26,166,34,29,7.822,1.602,1.366,100
Joe Blanton,430599,2013,10,32,SP,28,20,132.67,6.04,1.61,108,34,29,7.327,2.307,1.967,89
Joe Blanton,430599,2015,12,34,RP,15,4,41.67,3.89,1.2,40,7,6,8.64,1.512,1.296,18
Joe Blanton,430599,2015,12,34,RP,21,0,34.33,1.57,1.02,39,9,1,10.223,2.359,0.262,6
Joe Blanton,430599,2015,12,34,RP,36,4,76.0,2.84,1.12,79,16,7,9.355,1.895,0.829,24
Joe Blanton,430599,2016,13,35,RP,75,0,80.0,2.48,1.01,80,26,7,9.0,2.925,0.787,22
Joe Blanton,430599,2017,14,36,RP,51,0,44.33,5.68,1.49,39,13,10,7.917,2.639,2.03,28
Dan Haren,429717,2003,1,22,SP,14,14,72.67,5.08,1.46,43,22,9,5.326,2.725,1.115,41
Dan Haren,429717,2004,2,23,RP,14,5,46.0,4.5,1.35,32,17,4,6.261,3.326,0.783,23
Dan Haren,429717,2005,3,24,SP,34,34,217.0,3.73,1.22,163,53,26,6.76,2.198,1.078,90
Dan Haren,429717,2006,4,25,SP,34,34,223.0,4.12,1.21,176,45,31,7.103,1.816,1.251,102
Dan Haren,429717,2007,5,26,SP,34,34,222.67,3.07,1.21,192,55,24,7.76,2.223,0.97,76
Dan Haren,429717,2008,6,27,SP,33,33,216.0,3.33,1.13,206,40,19,8.583,1.667,0.792,80
Dan Haren,429717,2009,7,28,SP,33,33,229.33,3.14,1.0,223,38,27,8.751,1.491,1.06,80
Dan Haren,429717,2010,8,29,SP,21,21,141.0,4.6,1.35,141,29,23,9.0,1.851,1.468,72
Dan Haren,429717,2010,8,29,SP,14,14,94.0,2.87,1.16,75,25,8,7.181,2.394,0.766,30
Dan Haren,429717,2010,8,29,SP,35,35,235.0,3.91,1.27,216,54,31,8.272,2.068,1.187,102
Dan Haren,429717,2011,9,30,SP,35,34,238.33,3.17,1.02,192,33,20,7.25,1.246,0.755,84
Dan Haren,429717,2012,10,31,SP,30,30,176.67,4.33,1.29,142,38,28,7.234,1.936,1.426,85
Dan Haren,429717,2013,11,32,SP,31,30,169.67,4.67,1.24,151,31,28,8.01,1.644,1.485,88
Dan Haren,429717,2014,12,33,SP,32,32,186.0,4.02,1.18,145,36,27,7.016,1.742,1.306,83
Dan Haren,429717,2015,13,34,SP,21,21,129.0,3.42,1.09,88,25,21,6.14,1.744,1.465,49
Dan Haren,429717,2015,13,34,SP,11,11,58.33,4.01,1.22,44,13,10,6.789,2.006,1.543,26
Dan Haren,429717,2015,13,34,SP,32,32,187.33,3.6,1.13,132,38,31,6.342,1.826,1.489,75
Aaron Harang,421685,2002,1,24,SP,16,15,78.33,4.83,1.57,64,45,7,7.353,5.17,0.804,42
Aaron Harang,421685,2003,2,25,SP,7,6,30.33,5.34,1.65,16,9,5,4.747,2.67,1.484,18
Aaron Harang,421685,2003,2,25,SP,9,9,46.0,5.28,1.26,26,10,6,5.087,1.957,1.174,27
Aaron Harang,421685,2003,2,25,SP,16,15,76.33,5.31,1.41,42,19,11,4.952,2.24,1.297,45
Aaron Harang,421685,2004,3,26,SP,28,28,161.0,4.86,1.43,125,53,26,6.988,2.963,1.453,87
Aaron Harang,421685,2005,4,27,SP,32,32,211.67,3.83,1.27,163,51,22,6.931,2.169,0.935,90
Aaron Harang,421685,2006,5,28,SP,36,35,234.33,3.76,1.27,216,56,28,8.296,2.151,1.075,98
Aaron Harang,421685,2007,6,29,SP,34,34,231.67,3.73,1.14,218,52,28,8.469,2.02,1.088,96
Aaron Harang,421685,2008,7,30,SP,30,29,184.33,4.78,1.38,153,50,35,7.47,2.441,1.709,98
Aaron Harang,421685,2009,8,31,SP,26,26,162.33,4.21,1.41,142,43,24,7.873,2.384,1.331,76
Aaron Harang,421685,2010,9,32,SP,22,20,111.67,5.32,1.59,82,38,16,6.609,3.063,1.29,66
Aaron Harang,421685,2011,10,33,SP,28,28,170.67,3.64,1.37,124,58,20,6.539,3.059,1.055,69
Aaron Harang,421685,2012,11,34,SP,31,31,179.67,3.61,1.4,131,85,14,6.562,4.258,0.701,72
Aaron Harang,421685,2013,12,35,SP,22,22,120.33,5.76,1.34,87,28,21,6.507,2.094,1.571,77
Aaron Harang,421685,2013,12,35,SP,4,4,23.0,3.52,1.39,26,12,5,10.174,4.696,1.957,9
Aaron Harang,421685,2013,12,35,SP,26,26,143.33,5.4,1.35,113,40,26,7.095,2.512,1.633,86
Aaron Harang,421685,2014,13,36,SP,33,33,204.33,3.57,1.4,161,71,15,7.091,3.127,0.661,81
Aaron Harang,421685,2015,14,37,SP,29,29,172.33,4.86,1.39,108,51,26,5.64,2.663,1.358,93
Zack Greinke,425844,2004,1,20,SP,24,24,145.0,3.97,1.17,100,26,26,6.207,1.614,1.614,64
Zack Greinke,425844,2005,2,21,SP,33,33,183.0,5.8,1.56,114,53,23,5.607,2.607,1.131,118
Zack Greinke,425844,2007,4,23,RP,52,14,122.0,3.69,1.3,106,36,12,7.82,2.656,0.885,50
Zack Greinke,425844,2008,5,24,SP,32,32,202.33,3.47,1.28,183,56,21,8.14,2.491,0.934,78
Zack Greinke,425844,2009,6,25,SP,33,33,229.33,2.16,1.07,242,51,11,9.497,2.001,0.432,55
Zack Greinke,425844,2010,7,26,SP,33,33,220.0,4.17,1.25,181,55,18,7.405,2.25,0.736,102
Zack Greinke,425844,2011,8,27,SP,28,28,171.67,3.83,1.2,201,45,19,10.538,2.359,0.996,73
Zack Greinke,425844,2012,9,28,SP,21,21,123.0,3.44,1.2,122,28,7,8.927,2.049,0.512,47
Zack Greinke,425844,2012,9,28,SP,13,13,89.33,3.53,1.19,78,26,11,7.858,2.619,1.108,35
Zack Greinke,425844,2012,9,28,SP,34,34,212.33,3.48,1.2,200,54,18,8.477,2.289,0.763,82
Zack Greinke,425844,2013,10,29,SP,28,28,177.67,2.63,1.11,148,46,13,7.497,2.33,0.659,52
Zack Greinke,425844,2014,11,30,SP,32,32,202.33,2.71,1.15,207,43,19,9.208,1.913,0.845,61
Zack Greinke,425844,2015,12,31,SP,32,32,222.67,1.66,0.84,200,40,14,8.084,1.617,0.566,41
Zack Greinke,425844,2016,13,32,SP,26,26,158.67,4.37,1.27,134,41,23,7.601,2.326,1.305,77
Zack Greinke,425844,2017,14,33,SP,32,32,202.33,3.2,1.07,215,45,25,9.563,2.002,1.112,72
Zack Greinke,425844,2018,15,34,SP,33,33,207.67,3.21,1.08,199,43,28,8.624,1.864,1.213,74
Zack Greinke,425844,2019,16,35,SP,23,23,146.0,2.9,0.95,135,21,15,8.322,1.295,0.925,47
Zack Greinke,425844,2019,16,35,SP,10,10,62.67,3.02,1.07,52,9,6,7.468,1.293,0.862,21
Zack Greinke,425844,2019,16,35,SP,33,33,208.67,2.93,0.98,187,30,21,8.065,1.294,0.906,68
Zack Greinke,425844,2020,17,36,SP,12,12,67.0,4.03,1.13,67,9,6,9.0,1.209,0.806,30
Zack Greinke,425844,2021,18,37,SP,30,29,171.0,4.16,1.17,120,36,30,6.316,1.895,1.579,79
Zack Greinke,425844,2022,19,38,SP,26,26,137.0,3.68,1.34,73,27,14,4.796,1.774,0.92,56
Zack Greinke,425844,2023,20,39,SP,30,27,142.33,5.06,1.27,97,23,25,6.133,1.454,1.581,80
Justin Verlander,434378,2005,1,22,SP,2,2,11.33,7.15,1.76,7,5,1,5.559,3.971,0.794,9
Justin Verlander,434378,2006,2,23,SP,30,30,186.0,3.63,1.33,124,60,21,6.0,2.903,1.016,75
Justin Verlander,434378,2007,3,24,SP,32,32,201.67,3.66,1.23,183,67,20,8.167,2.99,0.893,82
Justin Verlander,434378,2008,4,25,SP,33,33,201.0,4.84,1.4,163,87,18,7.299,3.896,0.806,108
Justin Verlander,434378,2009,5,26,SP,35,35,240.0,3.45,1.18,269,63,20,10.088,2.362,0.75,92
Justin Verlander,434378,2010,6,27,SP,33,33,224.33,3.37,1.16,219,71,14,8.786,2.848,0.562,84
Justin Verlander,434378,2011,7,28,SP,34,34,251.0,2.4,0.92,250,57,24,8.964,2.044,0.861,67
Justin Verlander,434378,2012,8,29,SP,33,33,238.33,2.64,1.06,239,60,19,9.025,2.266,0.717,70
Justin Verlander,434378,2013,9,30,SP,34,34,218.33,3.46,1.31,217,75,19,8.945,3.092,0.783,84
Justin Verlander,434378,2014,10,31,SP,32,32,206.0,4.54,1.4,159,65,18,6.947,2.84,0.786,104
Justin Verlander,434378,2015,11,32,SP,20,20,133.33,3.38,1.09,113,32,13,7.627,2.16,0.877,50
Justin Verlander,434378,2016,12,33,SP,34,34,227.67,3.04,1.0,254,57,30,10.041,2.253,1.186,77
Justin Verlander,434378,2017,13,34,SP,28,28,172.0,3.82,1.28,176,67,23,9.209,3.506,1.203,73
Justin Verlander,434378,2017,13,34,SP,5,5,34.0,1.06,0.65,43,5,4,11.382,1.324,1.059,4
Justin Verlander,434378,2017,13,34,SP,33,33,206.0,3.36,1.17,219,72,27,9.568,3.146,1.18,77
Justin Verlander,434378,2018,14,35,SP,34,34,214.0,2.52,0.9,290,37,28,12.196,1.556,1.178,60
Justin Verlander,434378,2019,15,36,SP,34,34,223.0,2.58,0.8,300,42,36,12.108,1.695,1.453,64
Justin Verlander,434378,2022,18,39,SP,28,28,175.0,1.75,0.83,185,29,12,9.514,1.491,0.617,34
