season,week,game_id,team,opp,home,plays,yards,top_seconds,turnovers,points_for,points_against,win
2023,13,2023_13_KC_GB,GB,KC,1,63,382.0,1832,0,27,19,1
2023,13,2023_13_KC_GB,KC,GB,0,62,337.0,1768,1,19,27,0
2023,13,2023_13_LAC_NE,LAC,NE,0,61,241.0,1730,0,6,0,1
2023,13,2023_13_LAC_NE,NE,LAC,1,62,257.0,1870,1,0,6,0
2023,13,2023_13_MIA_WAS,MIA,WAS,0,59,406.0,1936,0,45,15,1
2023,13,2023_13_MIA_WAS,WAS,MIA,1,55,247.0,1664,1,15,45,0
2023,13,2023_13_SEA_DAL,DAL,SEA,1,80,413.0,2187,0,41,35,1
2023,13,2023_13_SEA_DAL,SEA,DAL,0,64,406.0,1413,1,35,41,0
2023,13,2023_13_SF_PHI,PHI,SF,1,70,333.0,1899,0,19,42,0
2023,13,2023_13_SF_PHI,SF,PHI,0,57,456.0,1701,0,42,19,1
2023,14,2023_14_BUF_KC,BUF,KC,0,73,327.0,2121,1,20,17,1
2023,14,2023_14_BUF_KC,KC,BUF,1,62,346.0,1479,2,17,20,0
2023,14,2023_14_CAR_NO,CAR,NO,0,79,303.0,2090,2,6,28,0
2023,14,2023_14_CAR_NO,NO,CAR,1,52,207.0,1510,1,28,6,1
2023,14,2023_14_DEN_LAC,DEN,LAC,0,66,322.0,2009,1,24,7,1
2023,14,2023_14_DEN_LAC,LAC,DEN,1,67,283.0,1591,2,7,24,0
2023,14,2023_14_DET_CHI,CHI,DET,1,67,336.0,1999,0,28,13,1
2023,14,2023_14_DET_CHI,DET,CHI,0,63,267.0,1601,3,13,28,0
2023,14,2023_14_GB_NYG,GB,NYG,0,67,326.0,1866,3,22,24,0
2023,14,2023_14_GB_NYG,NYG,GB,1,55,367.0,1734,2,24,22,1
2023,14,2023_14_HOU_NYJ,HOU,NYJ,0,52,135.0,1375,0,6,30,0
2023,14,2023_14_HOU_NYJ,NYJ,HOU,1,66,347.0,2225,1,30,6,1
2023,14,2023_14_IND_CIN,CIN,IND,1,57,385.0,1912,2,34,14,1
2023,14,2023_14_IND_CIN,IND,CIN,0,61,274.0,1688,1,14,34,0
2023,14,2023_14_JAX_CLE,CLE,JAX,1,74,389.0,1909,3,31,27,1
2023,14,2023_14_JAX_CLE,JAX,CLE,0,75,293.0,1691,4,27,31,0
2023,14,2023_14_LA_BAL,BAL,LA,1,72,451.0,1663,1,37,31,1
2023,14,2023_14_LA_BAL,LA,BAL,0,74,410.0,2075,0,31,37,0
2023,14,2023_14_MIN_LV,LV,MIN,1,53,202.0,1669,3,0,3,0
2023,14,2023_14_MIN_LV,MIN,LV,0,71,231.0,1931,0,3,0,1
2023,14,2023_14_NE_PIT,NE,PIT,0,55,303.0,1661,1,21,18,1
2023,14,2023_14_NE_PIT,PIT,NE,1,67,266.0,1939,1,18,21,0
2023,14,2023_14_PHI_DAL,DAL,PHI,1,74,394.0,2196,1,33,13,1
2023,14,2023_14_PHI_DAL,PHI,DAL,0,52,324.0,1404,3,13,33,0
2023,14,2023_14_SEA_SF,SEA,SF,0,56,324.0,1845,2,16,28,0
2023,14,2023_14_SEA_SF,SF,SEA,1,53,527.0,1755,2,28,16,1
2023,14,2023_14_TB_ATL,ATL,TB,1,70,436.0,1700,1,25,29,0
2023,14,2023_14_TB_ATL,TB,ATL,0,67,290.0,1900,0,29,25,1
2023,14,2023_14_TEN_MIA,MIA,TEN,1,69,366.0,1944,2,27,28,0
2023,14,2023_14_TEN_MIA,TEN,MIA,0,69,405.0,1656,2,28,27,1
2023,15,2023_15_ATL_CAR,ATL,CAR,0,51,204.0,1564,2,7,9,0
2023,15,2023_15_ATL_CAR,CAR,ATL,1,63,283.0,2036,0,9,7,1
2023,15,2023_15_BAL_JAX,BAL,JAX,0,69,396.0,2059,1,23,7,1
2023,15,2023_15_BAL_JAX,JAX,BAL,1,61,333.0,1541,2,7,23,0
2023,15,2023_15_CHI_CLE,CHI,CLE,0,70,236.0,1740,2,17,20,0
2023,15,2023_15_CHI_CLE,CLE,CHI,1,67,377.0,1860,4,20,17,1
2023,15,2023_15_DAL_BUF,BUF,DAL,1,65,351.0,2105,0,31,10,1
2023,15,2023_15_DAL_BUF,DAL,BUF,0,57,195.0,1495,1,10,31,0
2023,15,2023_15_DEN_DET,DEN,DET,0,62,287.0,1722,1,17,42,0
2023,15,2023_15_DEN_DET,DET,DEN,1,64,448.0,1878,0,42,17,1
2023,15,2023_15_HOU_TEN,HOU,TEN,0,72,340.0,2192,1,19,16,1
2023,15,2023_15_HOU_TEN,TEN,HOU,1,63,204.0,2008,1,16,19,0
2023,15,2023_15_KC_NE,KC,NE,0,61,326.0,1874,2,27,17,1
2023,15,2023_15_KC_NE,NE,KC,1,51,206.0,1726,1,17,27,0
2023,15,2023_15_LAC_LV,LAC,LV,0,63,326.0,1809,4,21,63,0
2023,15,2023_15_LAC_LV,LV,LAC,1,63,378.0,1791,1,63,21,1
2023,15,2023_15_MIN_CIN,CIN,MIN,1,69,378.0,1988,1,27,24,1
2023,15,2023_15_MIN_CIN,MIN,CIN,0,67,424.0,2021,2,24,27,0
2023,15,2023_15_NYG_NO,NO,NYG,1,58,296.0,2007,0,24,6,1
2023,15,2023_15_NYG_NO,NYG,NO,0,61,193.0,1593,0,6,24,0
2023,15,2023_15_NYJ_MIA,MIA,NYJ,1,57,290.0,2181,0,30,0,1
2023,15,2023_15_NYJ_MIA,NYJ,MIA,0,55,103.0,1419,4,0,30,0
2023,15,2023_15_PHI_SEA,PHI,SEA,0,69,321.0,1978,2,17,20,0
2023,15,2023_15_PHI_SEA,SEA,PHI,1,59,297.0,1622,0,20,17,1
2023,15,2023_15_PIT_IND,IND,PIT,1,65,372.0,2000,0,30,13,1
2023,15,2023_15_PIT_IND,PIT,IND,0,54,216.0,1600,3,13,30,0
2023,15,2023_15_SF_ARI,ARI,SF,1,73,436.0,2051,2,29,45,0
2023,15,2023_15_SF_ARI,SF,ARI,0,54,406.0,1549,0,45,29,1
2023,15,2023_15_TB_GB,GB,TB,1,58,321.0,1853,1,20,34,0
2023,15,2023_15_TB_GB,TB,GB,0,60,452.0,1747,1,34,20,1
2023,15,2023_15_WAS_LA,LA,WAS,1,74,447.0,2153,2,28,20,1
2023,15,2023_15_WAS_LA,WAS,LA,0,58,297.0,1447,1,20,28,0
2023,16,2023_16_ARI_CHI,ARI,CHI,0,61,306.0,1528,0,16,27,0
2023,16,2023_16_ARI_CHI,CHI,ARI,1,67,420.0,2072,1,27,16,1
2023,16,2023_16_BAL_SF,BAL,SF,0,63,343.0,1874,0,33,19,1
2023,16,2023_16_BAL_SF,SF,BAL,1,68,429.0,1726,5,19,33,0
2023,16,2023_16_BUF_LAC,BUF,LAC,0,52,335.0,1616,2,24,22,1
2023,16,2023_16_BUF_LAC,LAC,BUF,1,65,270.0,1984,1,22,24,0
2023,16,2023_16_CIN_PIT,CIN,PIT,0,62,370.0,1909,3,11,34,0
2023,16,2023_16_CIN_PIT,PIT,CIN,1,58,397.0,1691,0,34,11,1
2023,16,2023_16_CLE_HOU,CLE,HOU,0,78,422.0,2130,2,36,22,1
2023,16,2023_16_CLE_HOU,HOU,CLE,1,68,250.0,1586,2,22,36,0
2023,16,2023_16_DAL_MIA,DAL,MIA,0,61,339.0,1862,1,20,22,0
2023,16,2023_16_DAL_MIA,MIA,DAL,1,64,375.0,1738,0,22,20,1
2023,16,2023_16_DET_MIN,DET,MIN,0,77,389.0,2302,1,30,24,1
2023,16,2023_16_DET_MIN,MIN,DET,1,51,390.0,1298,4,24,30,0
2023,16,2023_16_GB_CAR,CAR,GB,1,64,396.0,1881,0,30,33,0
2023,16,2023_16_GB_CAR,GB,CAR,0,63,369.0,1719,0,33,30,1
2023,16,2023_16_IND_ATL,ATL,IND,1,64,406.0,1764,0,29,10,1
2023,16,2023_16_IND_ATL,IND,ATL,0,68,262.0,1836,1,10,29,0
2023,16,2023_16_JAX_TB,JAX,TB,0,63,305.0,1373,4,12,30,0
2023,16,2023_16_JAX_TB,TB,JAX,1,73,335.0,2227,0,30,12,1
2023,16,2023_16_LV_KC,KC,LV,1,74,308.0,2058,2,14,20,0
2023,16,2023_16_LV_KC,LV,KC,0,54,207.0,1542,0,20,14,1
2023,16,2023_16_NE_DEN,DEN,NE,1,67,280.0,1878,2,23,26,0
2023,16,2023_16_NE_DEN,NE,DEN,0,56,289.0,1722,1,26,23,1
2023,16,2023_16_NO_LA,LA,NO,1,67,458.0,2058,0,30,22,1
2023,16,2023_16_NO_LA,NO,LA,0,59,341.0,1542,1,22,30,0
2023,16,2023_16_NYG_PHI,NYG,PHI,0,60,294.0,1522,1,25,33,0
2023,16,2023_16_NYG_PHI,PHI,NYG,1,74,465.0,2078,2,33,25,1
2023,16,2023_16_SEA_TEN,SEA,TEN,0,59,273.0,1569,0,20,17,1
2023,16,2023_16_SEA_TEN,TEN,SEA,1,64,287.0,2031,0,17,20,0
2023,16,2023_16_WAS_NYJ,NYJ,WAS,1,85,381.0,2176,3,30,28,1
2023,16,2023_16_WAS_NYJ,WAS,NYJ,0,58,245.0,1424,2,28,30,0
2023,17,2023_17_ARI_PHI,ARI,PHI,0,72,449.0,2379,1,35,31,1
2023,17,2023_17_ARI_PHI,PHI,ARI,1,47,275.0,1221,1,31,35,0
2023,17,2023_17_ATL_CHI,ATL,CHI,0,59,307.0,1366,4,17,37,0
2023,17,2023_17_ATL_CHI,CHI,ATL,1,72,432.0,2234,0,37,17,1
2023,17,2023_17_CAR_JAX,CAR,JAX,0,53,124.0,1591,1,0,26,0
2023,17,2023_17_CAR_JAX,JAX,CAR,1,62,317.0,2009,0,26,0,1
2023,17,2023_17_CIN_KC,CIN,KC,0,71,263.0,2057,0,17,25,0
2023,17,2023_17_CIN_KC,KC,CIN,1,53,373.0,1543,1,25,17,1
2023,17,2023_17_DET_DAL,DAL,DET,1,62,384.0,1764,2,20,19,1
2023,17,2023_17_DET_DAL,DET,DAL,0,68,420.0,1836,2,19,20,0
2023,17,2023_17_GB_MIN,GB,MIN,0,73,470.0,2252,0,33,10,1
2023,17,2023_17_GB_MIN,MIN,GB,1,52,211.0,1348,3,10,33,0
2023,17,2023_17_LAC_DEN,DEN,LAC,1,67,313.0,2026,0,16,9,1
2023,17,2023_17_LAC_DEN,LAC,DEN,0,63,301.0,1574,1,9,16,0
2023,17,2023_17_LA_NYG,LA,NYG,0,61,391.0,1811,3,26,25,1
2023,17,2023_17_LA_NYG,NYG,LA,1,68,389.0,1789,1,25,26,0
2023,17,2023_17_LV_IND,IND,LV,1,53,349.0,1576,0,23,20,1
2023,17,2023_17_LV_IND,LV,IND,0,74,370.0,2024,0,20,23,0
2023,17,2023_17_MIA_BAL,BAL,MIA,1,55,491.0,1823,1,56,19,1
2023,17,2023_17_MIA_BAL,MIA,BAL,0,67,375.0,1777,3,19,56,0
2023,17,2023_17_NE_BUF,BUF,NE,1,68,281.0,1972,1,27,21,1
2023,17,2023_17_NE_BUF,NE,BUF,0,53,294.0,1628,4,21,27,0
2023,17,2023_17_NO_TB,NO,TB,0,70,310.0,2198,0,23,13,1
2023,17,2023_17_NO_TB,TB,NO,1,51,349.0,1402,4,13,23,0
2023,17,2023_17_NYJ_CLE,CLE,NYJ,1,58,428.0,1689,3,37,20,1
2023,17,2023_17_NYJ_CLE,NYJ,CLE,0,68,360.0,1911,2,20,37,0
2023,17,2023_17_PIT_SEA,PIT,SEA,0,71,468.0,2253,0,30,23,1
2023,17,2023_17_PIT_SEA,SEA,PIT,1,49,369.0,1347,1,23,30,0
2023,17,2023_17_SF_WAS,SF,WAS,0,68,408.0,2293,0,27,10,1
2023,17,2023_17_SF_WAS,WAS,SF,1,43,225.0,1307,2,10,27,0
2023,17,2023_17_TEN_HOU,HOU,TEN,1,61,312.0,1991,0,26,3,1
2023,17,2023_17_TEN_HOU,TEN,HOU,0,53,187.0,1609,1,3,26,0
2023,18,2023_18_ATL_NO,ATL,NO,0,60,389.0,1570,3,17,48,0
2023,18,2023_18_ATL_NO,NO,ATL,1,66,400.0,2030,0,48,17,1
2023,18,2023_18_BUF_MIA,BUF,MIA,0,77,473.0,2287,3,21,14,1
2023,18,2023_18_BUF_MIA,MIA,BUF,1,48,275.0,1313,2,14,21,0
2023,18,2023_18_CHI_GB,CHI,GB,0,46,192.0,1716,0,9,17,0
2023,18,2023_18_CHI_GB,GB,CHI,1,60,432.0,1884,1,17,9,1
2023,18,2023_18_CLE_CIN,CIN,CLE,1,61,328.0,2146,1,31,14,1
2023,18,2023_18_CLE_CIN,CLE,CIN,0,53,244.0,1454,2,14,31,0
2023,18,2023_18_DAL_WAS,DAL,WAS,0,69,440.0,2035,1,38,10,1
2023,18,2023_18_DAL_WAS,WAS,DAL,1,49,180.0,1565,3,10,38,0
2023,18,2023_18_DEN_LV,DEN,LV,0,59,286.0,1764,1,14,27,0
2023,18,2023_18_DEN_LV,LV,DEN,1,66,359.0,1836,0,27,14,1
2023,18,2023_18_HOU_IND,HOU,IND,0,56,306.0,1758,0,23,19,1
2023,18,2023_18_HOU_IND,IND,HOU,1,63,362.0,1842,1,19,23,0
2023,18,2023_18_JAX_TEN,JAX,TEN,0,66,362.0,1937,2,20,28,0
2023,18,2023_18_JAX_TEN,TEN,JAX,1,55,327.0,1663,1,28,20,1
2023,18,2023_18_KC_LAC,KC,LAC,0,59,268.0,1625,1,13,12,1
2023,18,2023_18_KC_LAC,LAC,KC,1,80,353.0,1975,1,12,13,0
2023,18,2023_18_LA_SF,LA,SF,0,63,260.0,1860,1,21,20,1
2023,18,2023_18_LA_SF,SF,LA,1,58,300.0,1740,1,20,21,0
2023,18,2023_18_MIN_DET,DET,MIN,1,56,381.0,1501,0,30,20,1
2023,18,2023_18_MIN_DET,MIN,DET,0,70,448.0,2099,2,20,30,0
2023,18,2023_18_NYJ_NE,NE,NYJ,1,58,119.0,1578,3,3,17,0
2023,18,2023_18_NYJ_NE,NYJ,NE,0,64,256.0,2022,0,17,3,1
2023,18,2023_18_PHI_NYG,NYG,PHI,1,66,415.0,1977,1,27,10,1
2023,18,2023_18_PHI_NYG,PHI,NYG,0,65,299.0,1623,4,10,27,0
2023,18,2023_18_PIT_BAL,BAL,PIT,1,57,224.0,1506,2,10,17,0
2023,18,2023_18_PIT_BAL,PIT,BAL,0,62,289.0,2094,2,17,10,1
2023,18,2023_18_SEA_ARI,ARI,SEA,1,69,466.0,2163,0,20,21,0
2023,18,2023_18_SEA_ARI,SEA,ARI,0,54,329.0,1437,0,21,20,1
2023,18,2023_18_TB_CAR,CAR,TB,1,50,199.0,1716,2,0,9,0
2023,18,2023_18_TB_CAR,TB,CAR,0,64,228.0,1884,0,9,0,1
2024,1,2024_01_ARI_BUF,ARI,BUF,0,61,272.0,1770,1,28,34,0
2024,1,2024_01_ARI_BUF,BUF,ARI,1,58,352.0,1830,1,34,28,1
2024,1,2024_01_BAL_KC,BAL,KC,0,74,452.0,2023,1,20,27,0
2024,1,2024_01_BAL_KC,KC,BAL,1,50,353.0,1577,1,27,20,1
2024,1,2024_01_CAR_NO,CAR,NO,0,55,193.0,1401,4,10,47,0
2024,1,2024_01_CAR_NO,NO,CAR,1,62,379.0,2199,0,47,10,1
2024,1,2024_01_DAL_CLE,CLE,DAL,1,70,230.0,1854,2,17,33,0
2024,1,2024_01_DAL_CLE,DAL,CLE,0,60,265.0,1746,0,33,17,1
2024,1,2024_01_DEN_SEA,DEN,SEA,0,69,231.0,1874,4,20,26,0
2024,1,2024_01_DEN_SEA,SEA,DEN,1,61,304.0,1726,1,26,20,1
2024,1,2024_01_GB_PHI,GB,PHI,0,59,414.0,1633,1,29,34,0
2024,1,2024_01_GB_PHI,PHI,GB,1,74,410.0,1967,3,34,29,1
2024,1,2024_01_HOU_IND,HOU,IND,0,77,417.0,2400,0,29,27,1
2024,1,2024_01_HOU_IND,IND,HOU,1,44,303.0,1200,1,27,29,0
2024,1,2024_01_JAX_MIA,JAX,MIA,0,50,267.0,1610,1,17,20,0
2024,1,2024_01_JAX_MIA,MIA,JAX,1,65,400.0,1990,0,20,17,1
2024,1,2024_01_LA_DET,DET,LA,1,61,363.0,1785,1,26,20,1
2024,1,2024_01_LA_DET,LA,DET,0,74,387.0,2096,1,20,26,0
2024,1,2024_01_LV_LAC,LAC,LV,1,55,316.0,1696,0,22,10,1
2024,1,2024_01_LV_LAC,LV,LAC,0,59,296.0,1904,3,10,22,0
2024,1,2024_01_MIN_NYG,MIN,NYG,0,51,312.0,1654,2,28,6,1
2024,1,2024_01_MIN_NYG,NYG,MIN,1,68,240.0,1946,2,6,28,0
2024,1,2024_01_NE_CIN,CIN,NE,1,48,224.0,1557,1,10,16,0
2024,1,2024_01_NE_CIN,NE,CIN,0,64,290.0,2043,1,16,10,1
2024,1,2024_01_NYJ_SF,NYJ,SF,0,51,266.0,1280,2,19,32,0
2024,1,2024_01_NYJ_SF,SF,NYJ,1,70,401.0,2320,0,32,19,1
2024,1,2024_01_PIT_ATL,ATL,PIT,1,50,226.0,1464,3,10,18,0
2024,1,2024_01_PIT_ATL,PIT,ATL,0,66,270.0,2136,0,18,10,1
2024,1,2024_01_TEN_CHI,CHI,TEN,1,54,150.0,1601,1,24,17,1
2024,1,2024_01_TEN_CHI,TEN,CHI,0,61,244.0,2094,3,17,24,0
2024,1,2024_01_WAS_TB,TB,WAS,1,61,392.0,2021,0,37,20,1
2024,1,2024_01_WAS_TB,WAS,TB,0,57,299.0,1579,0,20,37,0
2024,2,2024_02_ATL_PHI,ATL,PHI,0,59,385.0,1461,0,22,21,1
2024,2,2024_02_ATL_PHI,PHI,ATL,1,69,367.0,2139,1,21,22,0
2024,2,2024_02_BUF_MIA,BUF,MIA,0,45,247.0,1421,0,31,10,1
2024,2,2024_02_BUF_MIA,MIA,BUF,1,75,351.0,2179,3,10,31,0
2024,2,2024_02_CHI_HOU,CHI,HOU,0,66,205.0,1873,2,13,19,0
2024,2,2024_02_CHI_HOU,HOU,CHI,1,61,310.0,1727,1,19,13,1
2024,2,2024_02_CIN_KC,CIN,KC,0,61,320.0,1889,1,25,26,0
2024,2,2024_02_CIN_KC,KC,CIN,1,60,286.0,1711,3,26,25,1
2024,2,2024_02_CLE_JAX,CLE,JAX,0,65,297.0,2063,0,18,13,1
2024,2,2024_02_CLE_JAX,JAX,CLE,1,55,323.0,1537,0,13,18,0
2024,2,2024_02_IND_GB,GB,IND,1,67,383.0,2411,1,16,10,1
2024,2,2024_02_IND_GB,IND,GB,0,53,338.0,1189,3,10,16,0
2024,2,2024_02_LAC_CAR,CAR,LAC,1,46,159.0,1422,1,3,26,0
2024,2,2024_02_LAC_CAR,LAC,CAR,0,65,349.0,2178,2,26,3,1
2024,2,2024_02_LA_ARI,ARI,LA,1,62,489.0,2214,1,41,10,1
2024,2,2024_02_LA_ARI,LA,ARI,0,52,245.0,1386,1,10,41,0
2024,2,2024_02_LV_BAL,BAL,LV,1,63,358.0,1757,1,23,26,0
2024,2,2024_02_LV_BAL,LV,BAL,0,60,260.0,1843,1,26,23,1
2024,2,2024_02_NO_DAL,DAL,NO,1,66,353.0,1769,2,19,44,0
2024,2,2024_02_NO_DAL,NO,DAL,0,56,432.0,1831,1,44,19,1
2024,2,2024_02_NYG_WAS,NYG,WAS,0,53,304.0,1348,1,18,21,0
2024,2,2024_02_NYG_WAS,WAS,NYG,1,69,425.0,2252,0,21,18,1
2024,2,2024_02_NYJ_TEN,NYJ,TEN,0,56,265.0,1803,0,24,17,1
2024,2,2024_02_NYJ_TEN,TEN,NYJ,1,60,300.0,1797,2,17,24,0
2024,2,2024_02_PIT_DEN,DEN,PIT,1,56,295.0,1661,2,6,13,0
2024,2,2024_02_PIT_DEN,PIT,DEN,0,58,251.0,1939,0,13,6,1
2024,2,2024_02_SEA_NE,NE,SEA,1,66,310.0,2142,0,20,23,0
2024,2,2024_02_SEA_NE,SEA,NE,0,66,358.0,1781,0,23,20,1
2024,2,2024_02_SF_MIN,MIN,SF,1,54,403.0,1512,2,23,17,1
2024,2,2024_02_SF_MIN,SF,MIN,0,67,396.0,2088,2,17,23,0
2024,2,2024_02_TB_DET,DET,TB,1,83,463.0,2033,2,16,20,0
2024,2,2024_02_TB_DET,TB,DET,0,47,216.0,1567,1,20,16,1
2024,3,2024_03_BAL_DAL,BAL,DAL,0,60,456.0,2191,0,28,25,1
2024,3,2024_03_BAL_DAL,DAL,BAL,1,72,412.0,1515,1,25,28,0
2024,3,2024_03_CAR_LV,CAR,LV,0,71,437.0,2162,0,36,22,1
2024,3,2024_03_CAR_LV,LV,CAR,1,60,333.0,1438,1,22,36,0
2024,3,2024_03_CHI_IND,CHI,IND,0,85,395.0,2101,3,16,21,0
2024,3,2024_03_CHI_IND,IND,CHI,1,54,306.0,1499,2,21,16,1
2024,3,2024_03_DEN_TB,DEN,TB,0,64,352.0,1928,1,26,7,1
2024,3,2024_03_DEN_TB,TB,DEN,1,56,223.0,1672,2,7,26,0
2024,3,2024_03_DET_ARI,ARI,DET,1,53,277.0,1391,1,13,20,0
2024,3,2024_03_DET_ARI,DET,ARI,0,68,373.0,2209,1,20,13,1
2024,3,2024_03_GB_TEN,GB,TEN,0,59,378.0,1948,0,30,14,1
2024,3,2024_03_GB_TEN,TEN,GB,1,53,237.0,1652,3,14,30,0
2024,3,2024_03_HOU_MIN,HOU,MIN,0,63,296.0,1842,2,7,34,0
2024,3,2024_03_HOU_MIN,MIN,HOU,1,60,274.0,1758,0,34,7,1
2024,3,2024_03_JAX_BUF,BUF,JAX,1,60,388.0,1900,0,47,10,1
2024,3,2024_03_JAX_BUF,JAX,BUF,0,68,239.0,1700,2,10,47,0
2024,3,2024_03_KC_ATL,ATL,KC,1,56,311.0,1503,1,17,22,0
2024,3,2024_03_KC_ATL,KC,ATL,0,72,345.0,2097,1,22,17,1
2024,3,2024_03_LAC_PIT,LAC,PIT,0,45,166.0,1569,0,10,20,0
2024,3,2024_03_LAC_PIT,PIT,LAC,1,65,346.0,2031,1,20,10,1
2024,3,2024_03_MIA_SEA,MIA,SEA,0,56,205.0,1712,0,3,24,0
2024,3,2024_03_MIA_SEA,SEA,MIA,1,60,370.0,1888,2,24,3,1
2024,3,2024_03_NE_NYJ,NE,NYJ,0,48,139.0,1196,1,3,24,0
2024,3,2024_03_NE_NYJ,NYJ,NE,1,70,400.0,2404,0,24,3,1
2024,3,2024_03_NYG_CLE,CLE,NYG,1,64,219.0,1564,2,15,21,0
2024,3,2024_03_NYG_CLE,NYG,CLE,0,69,340.0,2036,2,21,15,1
2024,3,2024_03_PHI_NO,NO,PHI,1,56,219.0,1665,1,12,15,0
2024,3,2024_03_PHI_NO,PHI,NO,0,68,462.0,1935,2,15,12,1
2024,3,2024_03_SF_LA,LA,SF,1,55,296.0,1593,0,27,24,1
2024,3,2024_03_SF_LA,SF,LA,0,65,425.0,2007,1,24,27,0
2024,3,2024_03_WAS_CIN,CIN,WAS,1,61,436.0,1614,0,33,38,0
2024,3,2024_03_WAS_CIN,WAS,CIN,0,57,356.0,1986,0,38,33,1
2024,4,2024_04_BUF_BAL,BAL,BUF,1,54,427.0,1863,1,35,10,1
2024,4,2024_04_BUF_BAL,BUF,BAL,0,57,236.0,1737,1,10,35,0
2024,4,2024_04_CIN_CAR,CAR,CIN,1,70,375.0,1862,1,24,34,0
2024,4,2024_04_CIN_CAR,CIN,CAR,0,62,373.0,1738,1,34,24,1
2024,4,2024_04_CLE_LV,CLE,LV,0,57,241.0,1842,1,16,20,0
2024,4,2024_04_CLE_LV,LV,CLE,1,55,268.0,1758,1,20,16,1
2024,4,2024_04_DAL_NYG,DAL,NYG,0,51,293.0,1463,0,20,15,1
2024,4,2024_04_DAL_NYG,NYG,DAL,1,65,303.0,2137,1,15,20,0
2024,4,2024_04_DEN_NYJ,DEN,NYJ,0,56,186.0,1696,1,10,9,1
2024,4,2024_04_DEN_NYJ,NYJ,DEN,1,70,248.0,1904,1,9,10,0
2024,4,2024_04_JAX_HOU,HOU,JAX,1,68,435.0,1997,0,24,20,1
2024,4,2024_04_JAX_HOU,JAX,HOU,0,58,313.0,1603,1,20,24,0
2024,4,2024_04_KC_LAC,KC,LAC,0,58,329.0,1748,2,17,10,1
2024,4,2024_04_KC_LAC,LAC,KC,1,53,224.0,1852,0,10,17,0
2024,4,2024_04_LA_CHI,CHI,LA,1,54,264.0,1738,0,24,18,1
2024,4,2024_04_LA_CHI,LA,CHI,0,59,322.0,1862,2,18,24,0
2024,4,2024_04_MIN_GB,GB,MIN,1,75,467.0,1665,5,29,31,0
2024,4,2024_04_MIN_GB,MIN,GB,0,64,374.0,1935,2,31,29,1
2024,4,2024_04_NE_SF,NE,SF,0,62,213.0,1705,3,13,30,0
2024,4,2024_04_NE_SF,SF,NE,1,60,431.0,1895,2,30,13,1
2024,4,2024_04_NO_ATL,ATL,NO,1,51,315.0,1458,2,26,24,1
2024,4,2024_04_NO_ATL,NO,ATL,0,70,366.0,2142,1,24,26,0
2024,4,2024_04_PHI_TB,PHI,TB,0,56,227.0,1423,1,16,33,0
2024,4,2024_04_PHI_TB,TB,PHI,1,74,445.0,2177,1,33,16,1
2024,4,2024_04_PIT_IND,IND,PIT,1,64,358.0,1733,0,27,24,1
2024,4,2024_04_PIT_IND,PIT,IND,0,68,404.0,1867,2,24,27,0
2024,4,2024_04_SEA_DET,DET,SEA,1,50,389.0,1556,0,42,29,1
2024,4,2024_04_SEA_DET,SEA,DET,0,79,516.0,2044,2,29,42,0
2024,4,2024_04_TEN_MIA,MIA,TEN,1,55,184.0,1508,1,12,31,0
2024,4,2024_04_TEN_MIA,TEN,MIA,0,62,244.0,2092,1,31,12,1
2024,4,2024_04_WAS_ARI,ARI,WAS,1,58,296.0,1598,1,14,42,0
2024,4,2024_04_WAS_ARI,WAS,ARI,0,68,451.0,2002,1,42,14,1
2024,5,2024_05_ARI_SF,ARI,SF,0,58,360.0,1622,1,24,23,1
2024,5,2024_05_ARI_SF,SF,ARI,1,63,384.0,1978,3,23,24,0
2024,5,2024_05_BAL_CIN,BAL,CIN,0,77,520.0,2025,1,41,38,1
2024,5,2024_05_BAL_CIN,CIN,BAL,1,66,444.0,1962,1,38,41,0
2024,5,2024_05_BUF_HOU,BUF,HOU,0,59,276.0,1610,0,20,23,0
2024,5,2024_05_BUF_HOU,HOU,BUF,1,67,425.0,1990,2,23,20,1
2024,5,2024_05_CAR_CHI,CAR,CHI,0,58,292.0,1572,3,10,36,0
2024,5,2024_05_CAR_CHI,CHI,CAR,1,70,424.0,2028,0,36,10,1
2024,5,2024_05_CLE_WAS,CLE,WAS,0,59,212.0,1722,1,13,34,0
2024,5,2024_05_CLE_WAS,WAS,CLE,1,65,434.0,1878,2,34,13,1
2024,5,2024_05_DAL_PIT,DAL,PIT,0,75,445.0,1949,3,20,17,1
2024,5,2024_05_DAL_PIT,PIT,DAL,1,57,226.0,1651,1,17,20,0
2024,5,2024_05_GB_LA,GB,LA,0,58,328.0,1639,1,24,19,1
2024,5,2024_05_GB_LA,LA,GB,1,77,370.0,1961,2,19,24,0
2024,5,2024_05_IND_JAX,IND,JAX,0,69,447.0,1892,1,34,37,0
2024,5,2024_05_IND_JAX,JAX,IND,1,57,497.0,1708,2,37,34,1
2024,5,2024_05_LV_DEN,DEN,LV,1,58,289.0,1717,0,34,18,1
2024,5,2024_05_LV_DEN,LV,DEN,0,66,332.0,1883,3,18,34,0
2024,5,2024_05_MIA_NE,MIA,NE,0,76,372.0,2060,2,15,10,1
2024,5,2024_05_MIA_NE,NE,MIA,1,55,299.0,1540,0,10,15,0
2024,5,2024_05_NO_KC,KC,NO,1,80,460.0,2396,1,26,13,1
2024,5,2024_05_NO_KC,NO,KC,0,51,220.0,1204,1,13,26,0
